model,tok,train_langs,pair,a,b,same_script,trained_pair,n_trained_in_pair,variant,which_layer,layer,top1_a2b,top1_b2a,mutual_nn,cosine_matched,cosine_nonmatched,cosine_margin,dprime,cka
fr-fair,unigram_destarved,fr,en-ar,en,ar,0,0,0,raw,best,0,0.0398208,0.0452962,0.0283723,0.0931229,0.044634,0.0484889,1.15803,0.164778
fr-fair,unigram_destarved,fr,en-ar,en,ar,0,0,0,centered,ref,12,0.192633,0.0846192,0.0537581,0.244946,-0.000531893,0.245478,1.93886,0.619738
fr-fair,unigram_destarved,fr,en-ar,en,ar,0,0,0,centered,best,13,0.191638,0.102041,0.0657043,0.23881,-0.00040442,0.239214,2.0589,0.558962
fr-fair,unigram_destarved,fr,en-zh,en,zh,0,0,0,raw,ref,12,0.364858,0.646093,0.274764,0.847927,0.77552,0.0724062,1.57893,0.675691
fr-fair,unigram_destarved,fr,en-zh,en,zh,0,0,0,raw,best,14,0.418616,0.614734,0.296167,0.779515,0.692815,0.0867006,2.5077,0.676242
fr-fair,unigram_destarved,fr,en-zh,en,zh,0,0,0,centered,ref,12,0.923345,0.789945,0.743654,0.512796,0.000202168,0.512594,4.18076,0.673718
fr-fair,unigram_destarved,fr,en-zh,en,zh,0,0,0,centered,best,14,0.933798,0.890991,0.857143,0.543938,-0.000127349,0.544065,4.87653,0.684552
fr-fair,unigram_destarved,fr,de-fr,de,fr,1,0,1,raw,ref,12,0.358885,0.439024,0.233947,0.797619,0.718191,0.079428,2.21287,0.730267
fr-fair,unigram_destarved,fr,de-fr,de,fr,1,0,1,raw,best,13,0.448482,0.403186,0.256346,0.762569,0.672643,0.0899263,2.55233,0.707587
fr-fair,unigram_destarved,fr,de-fr,de,fr,1,0,1,centered,ref,12,0.860627,0.907914,0.803385,0.469913,-1.68916e-05,0.46993,4.45629,0.719385
fr-fair,unigram_destarved,fr,de-fr,de,fr,1,0,1,centered,best,13,0.898955,0.917372,0.851667,0.487849,-0.000126511,0.487975,4.83258,0.703106
fr-fair,unigram_destarved,fr,de-ar,de,ar,0,0,0,raw,ref,12,0.00846192,0.0209059,0.0024888,0.791013,0.756736,0.034277,0.558834,0.650191
fr-fair,unigram_destarved,fr,de-ar,de,ar,0,0,0,raw,best,0,0.0457939,0.035341,0.026879,0.218033,0.170952,0.0470811,1.04653,0.13905
fr-fair,unigram_destarved,fr,de-ar,de,ar,0,0,0,centered,ref,12,0.140866,0.0811349,0.0438029,0.286737,-0.000250459,0.286987,1.73487,0.620953
fr-fair,unigram_destarved,fr,de-ar,de,ar,0,0,0,centered,best,13,0.161772,0.0930811,0.0552514,0.282994,-5.17524e-05,0.283046,1.87411,0.580978
fr-fair,unigram_destarved,fr,de-zh,de,zh,0,0,0,raw,ref,12,0.316078,0.28223,0.109009,0.847458,0.789478,0.0579805,1.59537,0.625031
fr-fair,unigram_destarved,fr,de-zh,de,zh,0,0,0,raw,best,12,0.316078,0.28223,0.109009,0.847458,0.789478,0.0579805,1.59537,0.625031
fr-fair,unigram_destarved,fr,de-zh,de,zh,0,0,0,centered,ref,12,0.689895,0.592334,0.45993,0.445765,0.000118632,0.445646,3.06465,0.62217
fr-fair,unigram_destarved,fr,de-zh,de,zh,0,0,0,centered,best,14,0.759084,0.710801,0.619711,0.47034,-8.34528e-05,0.470423,3.64777,0.622917
fr-fair,unigram_destarved,fr,fr-ar,fr,ar,0,0,1,raw,ref,12,0.00298656,0.00945744,0.00049776,0.681863,0.651326,0.0305379,0.386411,0.60227
fr-fair,unigram_destarved,fr,fr-ar,fr,ar,0,0,1,raw,best,0,0.0363365,0.0283723,0.022897,0.0266708,-0.0120383,0.0387091,1.02004,0.124783
fr-fair,unigram_destarved,fr,fr-ar,fr,ar,0,0,1,centered,ref,12,0.172225,0.0662021,0.0398208,0.21763,-0.000330096,0.21796,1.83241,0.583646
fr-fair,unigram_destarved,fr,fr-ar,fr,ar,0,0,1,centered,best,0,0.0711797,0.0592334,0.0492782,0.05912,-3.79272e-05,0.059158,1.1929,0.125689
fr-fair,unigram_destarved,fr,fr-zh,fr,zh,0,0,1,raw,ref,12,0.395222,0.231956,0.0935789,0.790645,0.72076,0.0698853,1.84152,0.625374
fr-fair,unigram_destarved,fr,fr-zh,fr,zh,0,0,1,raw,best,14,0.281234,0.411648,0.126431,0.730066,0.649062,0.0810043,2.53966,0.618806
fr-fair,unigram_destarved,fr,fr-zh,fr,zh,0,0,1,centered,ref,12,0.899452,0.748631,0.702339,0.460449,0.000111638,0.460338,4.1924,0.631305
fr-fair,unigram_destarved,fr,fr-zh,fr,zh,0,0,1,centered,best,14,0.902937,0.857143,0.809358,0.48601,-8.87764e-05,0.486098,5.03686,0.639219
fr-fair,unigram_destarved,fr,ar-zh,ar,zh,0,0,0,raw,ref,12,0.0174216,0.0134395,0.0024888,0.838545,0.803148,0.0353966,1.03169,0.632109
fr-fair,unigram_destarved,fr,ar-zh,ar,zh,0,0,0,raw,best,0,0.035341,0.0184171,0.0099552,0.229739,0.181455,0.0482839,0.820773,0.153381
fr-fair,unigram_destarved,fr,ar-zh,ar,zh,0,0,0,centered,ref,12,0.0771528,0.0915879,0.0293678,0.317465,-0.00039721,0.317862,1.53454,0.599671
fr-fair,unigram_destarved,fr,ar-zh,ar,zh,0,0,0,centered,best,14,0.102539,0.116476,0.0512693,0.287195,-4.70369e-05,0.287242,1.7778,0.537351
fr-starved-12b,unigram_starved,fr,en-de,en,de,1,0,0,raw,ref,12,0.0786461,0.170732,0.0721752,0.819024,0.789551,0.0294739,1.00719,0.47623
fr-starved-12b,unigram_starved,fr,en-de,en,de,1,0,0,raw,best,0,0.166252,0.1777,0.131906,0.268992,0.158128,0.110863,1.86354,0.200688
fr-starved-12b,unigram_starved,fr,en-de,en,de,1,0,0,centered,ref,12,0.68442,0.664012,0.600796,0.292098,-9.05657e-05,0.292189,4.40576,0.475758
fr-starved-12b,unigram_starved,fr,en-de,en,de,1,0,0,centered,best,13,0.715281,0.704828,0.633151,0.312778,-0.000132551,0.31291,4.53325,0.477346
fr-starved-12b,unigram_starved,fr,en-fr,en,fr,1,0,1,raw,ref,12,0.764559,0.945744,0.736187,0.896985,0.827515,0.0694696,2.00346,0.395494
fr-starved-12b,unigram_starved,fr,en-fr,en,fr,1,0,1,raw,best,14,0.912394,0.985067,0.903932,0.867948,0.750365,0.117583,3.51002,0.733602
fr-starved-12b,unigram_starved,fr,en-fr,en,fr,1,0,1,centered,ref,12,0.992534,0.970632,0.967646,0.534512,-0.000148144,0.53466,8.00715,0.453169
fr-starved-12b,unigram_starved,fr,en-fr,en,fr,1,0,1,centered,best,13,0.998009,0.994525,0.992534,0.601803,-0.000210337,0.602013,8.38867,0.642907
fr-starved-12b,unigram_starved,fr,en-ar,en,ar,0,0,0,raw,ref,12,0.00149328,0.00447984,0.00049776,0.697021,0.688814,0.0082064,0.178619,0.347543
fr-starved-12b,unigram_starved,fr,en-ar,en,ar,0,0,0,raw,best,0,0.0223992,0.0154306,0.0114485,0.0492279,0.0225911,0.0266368,0.724343,0.127083
fr-starved-12b,unigram_starved,fr,en-ar,en,ar,0,0,0,centered,ref,12,0.0666999,0.0592334,0.0383275,0.103266,-2.05635e-05,0.103287,1.58962,0.348464
fr-starved-12b,unigram_starved,fr,en-ar,en,ar,0,0,0,centered,best,13,0.0736685,0.0676954,0.0408163,0.104719,-8.21844e-05,0.104801,1.63356,0.307634
fr-starved-12b,unigram_starved,fr,en-zh,en,zh,0,0,0,raw,ref,12,0.0139373,0.10005,0.012444,0.793969,0.767349,0.0266201,0.900623,0.543668
fr-starved-12b,unigram_starved,fr,en-zh,en,zh,0,0,0,raw,best,0,0.0582379,0.0423096,0.0308611,0.0856809,0.0150927,0.0705881,1.3682,0.179173
fr-starved-12b,unigram_starved,fr,en-zh,en,zh,0,0,0,centered,ref,12,0.72225,0.662021,0.57989,0.302941,-7.53979e-05,0.303017,3.97534,0.546118
fr-starved-12b,unigram_starved,fr,en-zh,en,zh,0,0,0,centered,best,13,0.78895,0.759582,0.67994,0.342434,-0.000119186,0.342554,4.26556,0.57
fr-starved-12b,unigram_starved,fr,de-fr,de,fr,1,0,1,raw,ref,12,0.0438029,0.0403186,0.0238925,0.755752,0.731479,0.0242728,0.824741,0.222229
fr-starved-12b,unigram_starved,fr,de-fr,de,fr,1,0,1,raw,best,0,0.101543,0.130413,0.0806371,0.151755,0.0736476,0.0781077,1.27171,0.144801
fr-starved-12b,unigram_starved,fr,de-fr,de,fr,1,0,1,centered,ref,12,0.546541,0.487805,0.427078,0.212367,-5.44065e-05,0.212421,4.00803,0.258524
fr-starved-12b,unigram_starved,fr,de-fr,de,fr,1,0,1,centered,best,13,0.600299,0.552016,0.479343,0.234348,-0.000110471,0.234459,4.23282,0.344299
fr-starved-12b,unigram_starved,fr,de-ar,de,ar,0,0,0,raw,ref,12,0.0049776,0.00846192,0.00099552,0.750626,0.742451,0.0081748,0.285398,0.345313
fr-starved-12b,unigram_starved,fr,de-ar,de,ar,0,0,0,raw,best,0,0.0154306,0.012444,0.00846192,0.00638276,-0.0144645,0.0208472,0.554532,0.11055
fr-starved-12b,unigram_starved,fr,de-ar,de,ar,0,0,0,centered,ref,12,0.0328522,0.0328522,0.0154306,0.116729,0.000606154,0.116123,1.25558,0.332842
fr-starved-12b,unigram_starved,fr,de-ar,de,ar,0,0,0,centered,best,14,0.0467894,0.0403186,0.0214037,0.126871,0.000409086,0.126462,1.39419,0.314778
fr-starved-12b,unigram_starved,fr,de-zh,de,zh,0,0,0,raw,ref,12,0.0194126,0.035341,0.0109507,0.798376,0.782746,0.0156303,0.86213,0.420038
fr-starved-12b,unigram_starved,fr,de-zh,de,zh,0,0,0,raw,best,0,0.0348432,0.0303634,0.0179194,0.103032,0.0542146,0.048817,0.948255,0.174358
fr-starved-12b,unigram_starved,fr,de-zh,de,zh,0,0,0,centered,ref,12,0.192135,0.1777,0.113987,0.199288,0.000304641,0.198983,2.23396,0.411275
fr-starved-12b,unigram_starved,fr,de-zh,de,zh,0,0,0,centered,best,15,0.288203,0.244898,0.174714,0.23709,0.000187578,0.236902,2.64162,0.429879
fr-starved-12b,unigram_starved,fr,fr-ar,fr,ar,0,0,1,raw,ref,12,0.00149328,0.00348432,0.00049776,0.64237,0.635615,0.00675497,0.142876,0.160189
fr-starved-12b,unigram_starved,fr,fr-ar,fr,ar,0,0,1,raw,best,0,0.0263813,0.014435,0.0099552,0.00104411,-0.0168687,0.0179128,0.610564,0.10035
fr-starved-12b,unigram_starved,fr,fr-ar,fr,ar,0,0,1,centered,ref,12,0.0482827,0.0363365,0.0189149,0.0754967,-2.17252e-05,0.0755184,1.3839,0.184127
fr-starved-12b,unigram_starved,fr,fr-ar,fr,ar,0,0,1,centered,best,13,0.0512693,0.0438029,0.0233947,0.0757594,-9.50861e-05,0.0758545,1.4393,0.214976
fr-starved-12b,unigram_starved,fr,fr-zh,fr,zh,0,0,1,raw,ref,12,0.00796416,0.0532603,0.00447984,0.730442,0.705687,0.0247557,0.782745,0.265607
fr-starved-12b,unigram_starved,fr,fr-zh,fr,zh,0,0,1,raw,best,0,0.0557491,0.0313589,0.022897,0.034844,-0.0145875,0.0494315,1.22142,0.130426
fr-starved-12b,unigram_starved,fr,fr-zh,fr,zh,0,0,1,centered,ref,12,0.697362,0.630164,0.545545,0.249553,-5.42706e-05,0.249607,4.08355,0.310821
fr-starved-12b,unigram_starved,fr,fr-zh,fr,zh,0,0,1,centered,best,13,0.741165,0.729716,0.639124,0.285802,-0.000103096,0.285905,4.41729,0.431553
fr-starved-12b,unigram_starved,fr,ar-zh,ar,zh,0,0,0,raw,ref,12,0.00597312,0.0099552,0.00149328,0.856029,0.846716,0.00931304,0.630825,0.405749
fr-starved-12b,unigram_starved,fr,ar-zh,ar,zh,0,0,0,raw,best,0,0.0134395,0.0129418,0.00696864,0.187068,0.163359,0.0237091,0.44498,0.130714
fr-starved-12b,unigram_starved,fr,ar-zh,ar,zh,0,0,0,centered,ref,12,0.0298656,0.035341,0.0134395,0.146872,0.000515038,0.146357,1.27498,0.377866
fr-starved-12b,unigram_starved,fr,ar-zh,ar,zh,0,0,0,centered,best,14,0.039323,0.0487805,0.0214037,0.153122,0.000339501,0.152783,1.40002,0.336296
fr-starved-15b,unigram_starved,fr,en-de,en,de,1,0,0,raw,ref,12,0.0945744,0.201593,0.0856147,0.823915,0.790444,0.0334705,1.12259,0.513559
fr-starved-15b,unigram_starved,fr,en-de,en,de,1,0,0,raw,best,0,0.187158,0.180687,0.13788,0.25413,0.141262,0.112868,1.98056,0.197749
fr-starved-15b,unigram_starved,fr,en-de,en,de,1,0,0,centered,ref,12,0.71329,0.694375,0.622698,0.315573,-0.000107015,0.31568,4.45144,0.513464
fr-starved-15b,unigram_starved,fr,en-de,en,de,1,0,0,centered,best,13,0.73121,0.754107,0.661523,0.337793,-0.000154588,0.337947,4.60849,0.513638
fr-starved-15b,unigram_starved,fr,en-fr,en,fr,1,0,1,raw,ref,12,0.699353,0.94674,0.683922,0.885935,0.808316,0.077619,1.55125,0.32318
fr-starved-15b,unigram_starved,fr,en-fr,en,fr,1,0,1,raw,best,14,0.877053,0.984072,0.867098,0.87041,0.754747,0.115663,3.13876,0.692532
fr-starved-15b,unigram_starved,fr,en-fr,en,fr,1,0,1,centered,ref,12,0.989049,0.948731,0.944749,0.544573,-0.000128357,0.544701,7.95368,0.383378
fr-starved-15b,unigram_starved,fr,en-fr,en,fr,1,0,1,centered,best,14,0.996018,0.991538,0.988552,0.640277,-0.000160933,0.640438,8.49011,0.714527
fr-starved-15b,unigram_starved,fr,en-ar,en,ar,0,0,0,raw,ref,12,0.00149328,0.00597312,0.00099552,0.720318,0.71049,0.00982778,0.216742,0.390328
fr-starved-15b,unigram_starved,fr,en-ar,en,ar,0,0,0,raw,best,0,0.0253858,0.0199104,0.0149328,0.0520721,0.0237508,0.0283213,0.793091,0.126632
fr-starved-15b,unigram_starved,fr,en-ar,en,ar,0,0,0,centered,ref,12,0.0841215,0.0652066,0.0388253,0.114964,-6.06558e-05,0.115024,1.70182,0.387361
fr-starved-15b,unigram_starved,fr,en-ar,en,ar,0,0,0,centered,best,13,0.0886013,0.0671976,0.0398208,0.114966,-0.00011471,0.115081,1.76085,0.333286
fr-starved-15b,unigram_starved,fr,en-zh,en,zh,0,0,0,raw,ref,12,0.0194126,0.192633,0.0154306,0.802609,0.772164,0.0304455,1.09056,0.577158
fr-starved-15b,unigram_starved,fr,en-zh,en,zh,0,0,0,raw,best,0,0.0741663,0.0547536,0.0338477,0.10517,0.0305688,0.0746007,1.57768,0.173946
fr-starved-15b,unigram_starved,fr,en-zh,en,zh,0,0,0,centered,ref,12,0.788452,0.721254,0.661523,0.329533,-0.000102309,0.329635,4.13692,0.579295
fr-starved-15b,unigram_starved,fr,en-zh,en,zh,0,0,0,centered,best,14,0.828771,0.819811,0.753111,0.381857,-0.000114454,0.381971,4.54991,0.598956
fr-starved-15b,unigram_starved,fr,de-fr,de,fr,1,0,1,raw,ref,12,0.0562469,0.0657043,0.0308611,0.754574,0.726004,0.0285706,0.66446,0.192414
fr-starved-15b,unigram_starved,fr,de-fr,de,fr,1,0,1,raw,best,0,0.103534,0.12892,0.0846192,0.136411,0.0585737,0.0778372,1.28854,0.148989
fr-starved-15b,unigram_starved,fr,de-fr,de,fr,1,0,1,centered,ref,12,0.562469,0.470881,0.412643,0.228489,-5.88148e-06,0.228495,4.02271,0.229272
fr-starved-15b,unigram_starved,fr,de-fr,de,fr,1,0,1,centered,best,14,0.629169,0.557989,0.497262,0.252329,-6.78132e-05,0.252397,4.32216,0.393695
fr-starved-15b,unigram_starved,fr,de-ar,de,ar,0,0,0,raw,ref,12,0.00199104,0.00547536,0.00049776,0.756508,0.746906,0.00960129,0.337961,0.371754
fr-starved-15b,unigram_starved,fr,de-ar,de,ar,0,0,0,raw,best,0,0.0194126,0.0139373,0.00895968,0.0151659,-0.00656481,0.0217307,0.582927,0.110172
fr-starved-15b,unigram_starved,fr,de-ar,de,ar,0,0,0,centered,ref,12,0.0438029,0.0388253,0.0223992,0.127727,0.000498276,0.127229,1.34503,0.35707
fr-starved-15b,unigram_starved,fr,de-ar,de,ar,0,0,0,centered,best,14,0.0522648,0.0527626,0.0308611,0.13474,0.000227826,0.134512,1.52018,0.327481
fr-starved-15b,unigram_starved,fr,de-zh,de,zh,0,0,0,raw,ref,12,0.0219014,0.0378298,0.00796416,0.790221,0.771897,0.0183242,1.02439,0.450446
fr-starved-15b,unigram_starved,fr,de-zh,de,zh,0,0,0,raw,best,0,0.0433051,0.0333499,0.0214037,0.102157,0.0523557,0.0498014,1.05158,0.173438
fr-starved-15b,unigram_starved,fr,de-zh,de,zh,0,0,0,centered,ref,12,0.255849,0.213539,0.151319,0.223102,0.000257431,0.222845,2.41706,0.442527
fr-starved-15b,unigram_starved,fr,de-zh,de,zh,0,0,0,centered,best,14,0.336984,0.301145,0.215032,0.257755,8.61857e-05,0.257669,2.79556,0.474167
fr-starved-15b,unigram_starved,fr,fr-ar,fr,ar,0,0,1,raw,ref,12,0.00099552,0.0024888,0,0.663013,0.654783,0.00823048,0.181438,0.149251
fr-starved-15b,unigram_starved,fr,fr-ar,fr,ar,0,0,1,raw,best,0,0.0263813,0.0184171,0.0134395,0.000479739,-0.0188607,0.0193404,0.677496,0.10424
fr-starved-15b,unigram_starved,fr,fr-ar,fr,ar,0,0,1,centered,ref,12,0.0532603,0.037332,0.0219014,0.0821968,1.94783e-05,0.0821773,1.46802,0.169186
fr-starved-15b,unigram_starved,fr,fr-ar,fr,ar,0,0,1,centered,best,13,0.0607267,0.0447984,0.0273768,0.0829976,-4.95661e-05,0.0830471,1.55183,0.208976
fr-starved-15b,unigram_starved,fr,fr-zh,fr,zh,0,0,1,raw,ref,12,0.0109507,0.0910901,0.00597312,0.736363,0.707218,0.0291448,1.01373,0.225508
fr-starved-15b,unigram_starved,fr,fr-zh,fr,zh,0,0,1,raw,best,0,0.0676954,0.0383275,0.0278746,0.0499979,-0.00216751,0.0521654,1.36659,0.135258
fr-starved-15b,unigram_starved,fr,fr-zh,fr,zh,0,0,1,centered,ref,12,0.694375,0.685416,0.577402,0.268356,-3.19558e-05,0.268388,4.20607,0.269433
fr-starved-15b,unigram_starved,fr,fr-zh,fr,zh,0,0,1,centered,best,13,0.770035,0.776506,0.690891,0.307457,-9.90633e-05,0.307556,4.55809,0.404274
fr-starved-15b,unigram_starved,fr,ar-zh,ar,zh,0,0,0,raw,ref,12,0.00945744,0.0074664,0.00199104,0.849473,0.838966,0.010507,0.753117,0.431198
fr-starved-15b,unigram_starved,fr,ar-zh,ar,zh,0,0,0,raw,best,0,0.0164261,0.0129418,0.00597312,0.163992,0.137704,0.0262882,0.516184,0.131758
fr-starved-15b,unigram_starved,fr,ar-zh,ar,zh,0,0,0,centered,ref,12,0.035341,0.037332,0.014435,0.153706,0.000372737,0.153333,1.34496,0.397203
fr-starved-15b,unigram_starved,fr,ar-zh,ar,zh,0,0,0,centered,best,13,0.047785,0.0487805,0.0253858,0.153464,0.000167022,0.153297,1.46076,0.360987
fr-starved-1b,unigram_starved,fr,en-de,en,de,1,0,0,raw,ref,12,0.06222,0.0771528,0.0383275,0.918518,0.90866,0.00985804,0.778567,0.39555
fr-starved-1b,unigram_starved,fr,en-de,en,de,1,0,0,raw,best,0,0.11996,0.179691,0.100548,0.342851,0.263924,0.0789266,1.27232,0.244446
fr-starved-1b,unigram_starved,fr,en-de,en,de,1,0,0,centered,ref,12,0.3111,0.307616,0.255849,0.218676,8.01761e-05,0.218595,2.70282,0.383129
fr-starved-1b,unigram_starved,fr,en-de,en,de,1,0,0,centered,best,13,0.328522,0.322549,0.271279,0.226438,1.58484e-05,0.226422,2.85461,0.383637
fr-starved-1b,unigram_starved,fr,en-fr,en,fr,1,0,1,raw,ref,12,0.247387,0.252862,0.158288,0.937137,0.919518,0.0176188,2.03853,0.415676
fr-starved-1b,unigram_starved,fr,en-fr,en,fr,1,0,1,raw,best,14,0.403683,0.419114,0.260826,0.896951,0.859976,0.0369748,2.56268,0.539464
fr-starved-1b,unigram_starved,fr,en-fr,en,fr,1,0,1,centered,ref,12,0.777999,0.753609,0.707815,0.355024,-7.40138e-05,0.355098,4.69919,0.445451
fr-starved-1b,unigram_starved,fr,en-fr,en,fr,1,0,1,centered,best,14,0.87556,0.823793,0.785963,0.41023,-0.00014252,0.410373,5.23941,0.545813
fr-starved-1b,unigram_starved,fr,en-ar,en,ar,0,0,0,raw,ref,12,0.00199104,0.00149328,0.00049776,0.782632,0.780015,0.00261642,0.0580262,0.165577
fr-starved-1b,unigram_starved,fr,en-ar,en,ar,0,0,0,raw,best,0,0.00895968,0.00945744,0.00547536,0.00373737,-0.00907149,0.0128089,0.281349,0.155084
fr-starved-1b,unigram_starved,fr,en-ar,en,ar,0,0,0,centered,ref,12,0.0159283,0.0114485,0.0074664,0.0530068,3.96027e-05,0.0529672,0.675746,0.169301
fr-starved-1b,unigram_starved,fr,en-ar,en,ar,0,0,0,centered,best,0,0.0368342,0.0298656,0.0243902,0.0274634,-4.49522e-05,0.0275083,0.583313,0.155051
fr-starved-1b,unigram_starved,fr,en-zh,en,zh,0,0,0,raw,ref,12,0.00696864,0.00647088,0.00298656,0.825041,0.820963,0.00407807,0.117404,0.244308
fr-starved-1b,unigram_starved,fr,en-zh,en,zh,0,0,0,raw,best,0,0.0243902,0.022897,0.0159283,0.034004,0.00975177,0.0242522,0.396081,0.204528
fr-starved-1b,unigram_starved,fr,en-zh,en,zh,0,0,0,centered,ref,12,0.0452962,0.035341,0.022897,0.081595,5.99194e-05,0.0815351,1.02132,0.248638
fr-starved-1b,unigram_starved,fr,en-zh,en,zh,0,0,0,centered,best,0,0.072673,0.06222,0.0492782,0.0465191,-8.908e-05,0.0466082,0.914766,0.208094
fr-starved-1b,unigram_starved,fr,de-fr,de,fr,1,0,1,raw,ref,12,0.0164261,0.0243902,0.010453,0.901016,0.893528,0.00748734,0.755603,0.254942
fr-starved-1b,unigram_starved,fr,de-fr,de,fr,1,0,1,raw,best,0,0.114983,0.0666999,0.0522648,0.3211,0.270396,0.0507044,1.25552,0.184264
fr-starved-1b,unigram_starved,fr,de-fr,de,fr,1,0,1,centered,ref,12,0.252364,0.238925,0.193131,0.159473,1.9336e-05,0.159454,2.40944,0.273188
fr-starved-1b,unigram_starved,fr,de-fr,de,fr,1,0,1,centered,best,13,0.255849,0.253858,0.204082,0.162898,-1.89159e-05,0.162917,2.54437,0.284424
fr-starved-1b,unigram_starved,fr,de-ar,de,ar,0,0,0,raw,ref,12,0.00199104,0.00199104,0.00049776,0.803615,0.801065,0.00255062,0.0637456,0.142202
fr-starved-1b,unigram_starved,fr,de-ar,de,ar,0,0,0,raw,best,0,0.00696864,0.00796416,0.00348432,-0.0103628,-0.0214628,0.0111001,0.268665,0.1208
fr-starved-1b,unigram_starved,fr,de-ar,de,ar,0,0,0,centered,ref,12,0.0114485,0.0109507,0.00597312,0.0548873,0.000218132,0.0546692,0.564263,0.145331
fr-starved-1b,unigram_starved,fr,de-ar,de,ar,0,0,0,centered,best,0,0.0258835,0.0243902,0.0164261,0.0245512,-5.35226e-06,0.0245565,0.489362,0.119325
fr-starved-1b,unigram_starved,fr,de-zh,de,zh,0,0,0,raw,ref,12,0.00547536,0.00398208,0.00199104,0.854334,0.850304,0.0040294,0.134277,0.203834
fr-starved-1b,unigram_starved,fr,de-zh,de,zh,0,0,0,raw,best,0,0.0233947,0.0223992,0.0129418,0.102714,0.0807467,0.0219668,0.426952,0.196614
fr-starved-1b,unigram_starved,fr,de-zh,de,zh,0,0,0,centered,ref,12,0.0253858,0.0214037,0.0109507,0.0842692,0.000208247,0.084061,0.81178,0.204333
fr-starved-1b,unigram_starved,fr,de-zh,de,zh,0,0,0,centered,best,0,0.047785,0.039323,0.0283723,0.0428933,5.66987e-05,0.0428366,0.766986,0.192658
fr-starved-1b,unigram_starved,fr,fr-ar,fr,ar,0,0,1,raw,ref,12,0.00099552,0.00199104,0.00099552,0.774618,0.772688,0.00193059,0.0428585,0.118809
fr-starved-1b,unigram_starved,fr,fr-ar,fr,ar,0,0,1,raw,best,0,0.00647088,0.0074664,0.00348432,-0.0193579,-0.0278935,0.00853563,0.181101,0.135061
fr-starved-1b,unigram_starved,fr,fr-ar,fr,ar,0,0,1,centered,ref,12,0.0099552,0.00945744,0.00398208,0.0381586,-1.69571e-05,0.0381755,0.580965,0.131037
fr-starved-1b,unigram_starved,fr,fr-ar,fr,ar,0,0,1,centered,best,0,0.0338477,0.0263813,0.022897,0.0190383,-3.95571e-05,0.0190779,0.466145,0.134023
fr-starved-1b,unigram_starved,fr,fr-zh,fr,zh,0,0,1,raw,ref,12,0.00348432,0.00447984,0.00199104,0.812969,0.809757,0.00321221,0.0913324,0.172952
fr-starved-1b,unigram_starved,fr,fr-zh,fr,zh,0,0,1,raw,best,0,0.0159283,0.0204082,0.0109507,-0.0109363,-0.027176,0.0162397,0.245924,0.165398
fr-starved-1b,unigram_starved,fr,fr-zh,fr,zh,0,0,1,centered,ref,12,0.0308611,0.0288701,0.0129418,0.0608269,2.37925e-06,0.0608246,0.901422,0.192298
fr-starved-1b,unigram_starved,fr,fr-zh,fr,zh,0,0,1,centered,best,0,0.0512693,0.0428074,0.0343454,0.0321146,-9.53928e-05,0.03221,0.721912,0.1678
fr-starved-1b,unigram_starved,fr,ar-zh,ar,zh,0,0,0,raw,ref,12,0.0024888,0.00348432,0.00099552,0.873349,0.870205,0.00314356,0.172064,0.108157
fr-starved-1b,unigram_starved,fr,ar-zh,ar,zh,0,0,0,raw,best,0,0.00796416,0.00597312,0.00149328,0.196081,0.185809,0.0102712,0.258008,0.139855
fr-starved-1b,unigram_starved,fr,ar-zh,ar,zh,0,0,0,centered,ref,12,0.00447984,0.00398208,0.00099552,0.0606694,0.000300437,0.060369,0.376438,0.110806
fr-starved-1b,unigram_starved,fr,ar-zh,ar,zh,0,0,0,centered,best,0,0.0199104,0.0154306,0.010453,0.0242382,0.000205428,0.0240328,0.401438,0.137157
fr-starved-2b,unigram_starved,fr,en-de,en,de,1,0,0,raw,ref,12,0.0876058,0.0776506,0.0482827,0.975511,0.972243,0.00326813,1.00389,0.413986
fr-starved-2b,unigram_starved,fr,en-de,en,de,1,0,0,raw,best,0,0.138875,0.192633,0.122449,0.252561,0.155225,0.0973359,1.67033,0.232503
fr-starved-2b,unigram_starved,fr,en-de,en,de,1,0,0,centered,ref,12,0.475859,0.461921,0.41115,0.233768,0.000100503,0.233667,3.52228,0.411767
fr-starved-2b,unigram_starved,fr,en-de,en,de,1,0,0,centered,best,13,0.475859,0.477352,0.415132,0.245487,3.60472e-05,0.24545,3.59938,0.429308
fr-starved-2b,unigram_starved,fr,en-fr,en,fr,1,0,1,raw,ref,12,0.663016,0.678945,0.525137,0.98351,0.97623,0.00728059,2.62898,0.479872
fr-starved-2b,unigram_starved,fr,en-fr,en,fr,1,0,1,raw,best,14,0.810353,0.874564,0.749627,0.965835,0.945653,0.0201814,3.36096,0.655374
fr-starved-2b,unigram_starved,fr,en-fr,en,fr,1,0,1,centered,ref,12,0.958188,0.961175,0.939273,0.440444,-4.53045e-05,0.440489,6.33509,0.519757
fr-starved-2b,unigram_starved,fr,en-fr,en,fr,1,0,1,centered,best,13,0.982081,0.97561,0.966152,0.497215,-0.000131277,0.497346,6.67768,0.615941
fr-starved-2b,unigram_starved,fr,en-ar,en,ar,0,0,0,raw,ref,12,0.00149328,0.0024888,0.00049776,0.934131,0.933434,0.000697563,0.0985079,0.241741
fr-starved-2b,unigram_starved,fr,en-ar,en,ar,0,0,0,raw,best,0,0.014435,0.00796416,0.00647088,-0.0226428,-0.0371458,0.014503,0.383461,0.13361
